#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPS26	RPL26L1	9606.ENSP00000348849	9606.ENSP00000428223	0	0	0	0	0.827	0.924	0	0.469	0.992
RPS26	EIF3I	9606.ENSP00000348849	9606.ENSP00000362688	0	0	0	0	0.925	0.871	0.600	0.101	0.996
RPS26	RPS29	9606.ENSP00000348849	9606.ENSP00000379339	0	0	0	0	0.987	0.990	0.900	0.871	0.999
RPS26	RPL10A	9606.ENSP00000348849	9606.ENSP00000363018	0	0	0	0	0.991	0.997	0.900	0.734	0.999
RPS26	RPL31	9606.ENSP00000348849	9606.ENSP00000386717	0	0	0	0	0.992	0.997	0.900	0.838	0.999
RPS26	RPL29	9606.ENSP00000348849	9606.ENSP00000418868	0	0	0	0	0.976	0.995	0	0.643	0.999
RPS26	RPL26	9606.ENSP00000348849	9606.ENSP00000463784	0	0	0	0	0.990	0.983	0	0.837	0.999
RPS26	RPL11	9606.ENSP00000348849	9606.ENSP00000363676	0	0	0	0	0.991	0.997	0.900	0.882	0.999
RPS26	RPL18	9606.ENSP00000348849	9606.ENSP00000447001	0	0	0	0	0.989	0.997	0.900	0.697	0.999
RPS26	RPLP0	9606.ENSP00000348849	9606.ENSP00000449328	0	0	0	0	0.991	0.996	0	0.462	0.999
RPS26	RPL17	9606.ENSP00000348849	9606.ENSP00000397798	0	0	0	0	0.980	0.982	0	0.191	0.999
RPS26	RPL6	9606.ENSP00000348849	9606.ENSP00000403172	0	0	0	0	0.992	0.997	0.900	0.540	0.999
RPS26	RPL24	9606.ENSP00000348849	9606.ENSP00000377640	0	0	0	0	0.959	0.997	0.900	0.724	0.999
RPS26	RPL36A	9606.ENSP00000348849	9606.ENSP00000404375	0	0	0	0	0.748	0.952	0.900	0.286	0.999
RPS26	RPL39	9606.ENSP00000348849	9606.ENSP00000355315	0.150	0	0	0	0.918	0.987	0.900	0.298	0.999
RPS26	RPL30	9606.ENSP00000348849	9606.ENSP00000428085	0	0	0	0	0.990	0.997	0.900	0.789	0.999
RPS26	RPL32	9606.ENSP00000348849	9606.ENSP00000416429	0	0	0	0	0.955	0.995	0.900	0.401	0.999
RPS26	RPL9	9606.ENSP00000348849	9606.ENSP00000400467	0	0	0	0	0.992	0.996	0	0.761	0.999
RPS26	RPS28	9606.ENSP00000348849	9606.ENSP00000472469	0	0	0	0	0.978	0.990	0.900	0.873	0.999
RPS26	RPL36	9606.ENSP00000348849	9606.ENSP00000464342	0	0	0	0	0.987	0.995	0.900	0.778	0.999
RPS26	RPL35A	9606.ENSP00000348849	9606.ENSP00000419117	0	0	0	0	0.992	0.987	0	0.909	0.999
RPS27A	EIF3D	9606.ENSP00000272317	9606.ENSP00000216190	0	0	0	0	0.226	0.825	0.600	0	0.941
RPS27A	EIF5	9606.ENSP00000272317	9606.ENSP00000216554	0	0	0	0	0.121	0.559	0	0.101	0.621
RPS27A	EIF3E	9606.ENSP00000272317	9606.ENSP00000220849	0	0	0	0	0.491	0.822	0.600	0.060	0.961
RPS27A	RPL18A	9606.ENSP00000272317	9606.ENSP00000222247	0	0	0	0	0.966	0.995	0	0.229	0.999
RPS27A	RPL19	9606.ENSP00000272317	9606.ENSP00000225430	0	0	0	0	0.981	0.995	0	0.246	0.999
RPS27A	RPS12	9606.ENSP00000272317	9606.ENSP00000230050	0	0	0	0	0.983	0.995	0.900	0.303	0.999
RPS27A	EIF3K	9606.ENSP00000272317	9606.ENSP00000248342	0	0	0	0	0.387	0.825	0.600	0	0.953
RPS27A	RPS16	9606.ENSP00000272317	9606.ENSP00000251453	0	0	0	0	0.984	0.995	0.900	0.186	0.999
RPS27A	DHX29	9606.ENSP00000272317	9606.ENSP00000251636	0	0	0	0	0	0.062	0.720	0	0.726
RPS27A	EIF2S3	9606.ENSP00000272317	9606.ENSP00000253039	0	0	0	0	0.415	0.827	0.600	0.107	0.959
RPS27A	EIF3G	9606.ENSP00000272317	9606.ENSP00000253108	0	0	0	0	0.364	0.906	0.600	0.095	0.975
RPS27A	EIF2S1	9606.ENSP00000272317	9606.ENSP00000256383	0	0	0	0	0.351	0.856	0.600	0.053	0.960
RPS27A	MDM2	9606.ENSP00000272317	9606.ENSP00000258149	0	0	0	0	0	0.973	0.900	0.304	0.998
RPS27A	RPL35	9606.ENSP00000272317	9606.ENSP00000259469	0	0	0	0	0.969	0.988	0	0.301	0.999
RPS27A	EIF3J	9606.ENSP00000272317	9606.ENSP00000261868	0	0	0	0	0.066	0.906	0.600	0	0.961
RPS27A	RPL8	9606.ENSP00000272317	9606.ENSP00000262584	0	0	0	0	0.945	0.987	0	0.328	0.999
RPS27A	RPS11	9606.ENSP00000272317	9606.ENSP00000270625	0	0	0	0	0.950	0.994	0.900	0.286	0.999
RPS27A	EIF2D	9606.ENSP00000272317	9606.ENSP00000271764	0	0	0	0	0.099	0.803	0	0	0.815
RPS27A	EIF4A2	9606.ENSP00000272317	9606.ENSP00000326381	0	0	0	0	0.177	0.170	0	0.205	0.410
RPS27A	ENSP00000485567	9606.ENSP00000272317	9606.ENSP00000485567	0	0	0	0	0.399	0	0	0.160	0.473
RPS27A	EIF3CL	9606.ENSP00000272317	9606.ENSP00000370258	0	0	0	0	0.066	0.624	0	0.187	0.689
RPS27A	GSPT1	9606.ENSP00000272317	9606.ENSP00000398131	0	0	0	0	0.077	0.827	0	0.075	0.840
RPS27A	MCTS1	9606.ENSP00000272317	9606.ENSP00000360365	0	0	0	0	0.189	0.812	0	0	0.841
RPS27A	ETF1	9606.ENSP00000272317	9606.ENSP00000353741	0	0	0	0	0.287	0.811	0	0.100	0.868
RPS27A	EIF4A1	9606.ENSP00000272317	9606.ENSP00000293831	0	0	0	0	0.287	0.826	0	0.177	0.889
RPS27A	DENR	9606.ENSP00000272317	9606.ENSP00000280557	0	0	0	0	0.093	0.914	0	0.048	0.920
RPS27A	EIF4G1	9606.ENSP00000272317	9606.ENSP00000416255	0	0	0	0	0.066	0.800	0.600	0.109	0.924
RPS27A	EIF3L	9606.ENSP00000272317	9606.ENSP00000485663	0	0	0	0	0.311	0.829	0.600	0	0.948
RPS27A	EIF3H	9606.ENSP00000272317	9606.ENSP00000429931	0	0	0	0	0.325	0.825	0.600	0.170	0.955
RPS27A	EIF2S2	9606.ENSP00000272317	9606.ENSP00000364119	0	0	0	0	0.464	0.823	0.600	0.057	0.959
RPS27A	RPL22L1	9606.ENSP00000272317	9606.ENSP00000346080	0	0	0	0	0.828	0.782	0	0.106	0.963
RPS27A	RPL26L1	9606.ENSP00000272317	9606.ENSP00000428223	0	0	0	0	0.829	0.789	0	0.181	0.967
RPS27A	EIF3M	9606.ENSP00000272317	9606.ENSP00000436049	0	0	0	0	0.539	0.822	0.600	0.167	0.969
RPS27A	EIF3F	9606.ENSP00000272317	9606.ENSP00000431800	0	0	0	0	0.343	0.874	0.600	0.203	0.970
RPS27A	EIF3C	9606.ENSP00000272317	9606.ENSP00000332604	0	0	0	0	0.099	0.921	0.600	0.200	0.974
RPS27A	EIF3B	9606.ENSP00000272317	9606.ENSP00000354125	0	0	0	0	0.378	0.906	0.600	0.112	0.976
RPS27A	EIF3I	9606.ENSP00000272317	9606.ENSP00000362688	0	0	0	0	0.414	0.906	0.600	0.081	0.977
RPS27A	EIF3A	9606.ENSP00000272317	9606.ENSP00000358140	0	0	0	0	0.236	0.936	0.600	0.135	0.981
RPS27A	RPL36A	9606.ENSP00000272317	9606.ENSP00000404375	0	0	0	0	0.797	0.952	0	0.357	0.993
RPS27A	RPL17	9606.ENSP00000272317	9606.ENSP00000397798	0	0	0	0	0.820	0.980	0	0.185	0.996
RPS27A	RPL6	9606.ENSP00000272317	9606.ENSP00000403172	0	0	0	0	0.966	0.992	0	0.332	0.999
RPS27A	RPL22	9606.ENSP00000272317	9606.ENSP00000346088	0	0	0	0	0.915	0.995	0	0.224	0.999
RPS27A	RPS26	9606.ENSP00000272317	9606.ENSP00000348849	0	0	0	0	0.945	0.995	0.900	0.720	0.999
RPS27A	RPL10A	9606.ENSP00000272317	9606.ENSP00000363018	0	0	0	0	0.982	0.994	0	0.183	0.999
RPS27A	RPL18	9606.ENSP00000272317	9606.ENSP00000447001	0	0	0	0	0.953	0.995	0	0.281	0.999
RPS27A	RPLP1	9606.ENSP00000272317	9606.ENSP00000346037	0	0	0	0	0.973	0.995	0	0.266	0.999
RPS27A	RPL24	9606.ENSP00000272317	9606.ENSP00000377640	0	0	0	0	0.981	0.995	0	0.287	0.999
RPS27A	RPL39	9606.ENSP00000272317	9606.ENSP00000355315	0	0	0	0	0.979	0.987	0	0.276	0.999
RPS27A	RPL32	9606.ENSP00000272317	9606.ENSP00000416429	0	0	0	0	0.977	0.987	0	0.467	0.999
RPS27A	RPL9	9606.ENSP00000272317	9606.ENSP00000400467	0	0	0	0	0.983	0.995	0	0.512	0.999
RPS27A	RPL30	9606.ENSP00000272317	9606.ENSP00000428085	0	0	0	0	0.984	0.987	0	0.290	0.999
RPS27A	RPS28	9606.ENSP00000272317	9606.ENSP00000472469	0	0	0	0	0.948	0.987	0.900	0.401	0.999
RPS27A	RPL36	9606.ENSP00000272317	9606.ENSP00000464342	0	0	0	0	0.947	0.987	0	0.618	0.999
RPS27A	RPL35A	9606.ENSP00000272317	9606.ENSP00000419117	0	0	0	0	0.986	0.987	0	0.604	0.999
RPS27A	RPL15	9606.ENSP00000272317	9606.ENSP00000309334	0	0	0	0	0.969	0.995	0	0.237	0.999
RPS27A	RPS23	9606.ENSP00000272317	9606.ENSP00000296674	0	0	0	0	0.966	0.995	0.900	0.195	0.999
RPS27A	RPL37	9606.ENSP00000272317	9606.ENSP00000274242	0	0	0	0	0.933	0.987	0	0.362	0.999
RPS27A	RPL38	9606.ENSP00000272317	9606.ENSP00000309830	0	0	0	0	0.971	0.987	0	0.200	0.999
RPS27A	RPS29	9606.ENSP00000272317	9606.ENSP00000379339	0	0	0	0	0.975	0.987	0.900	0.456	0.999
RPS27A	RPL31	9606.ENSP00000272317	9606.ENSP00000386717	0	0	0	0	0.984	0.995	0	0.553	0.999
RPS27A	RPSA	9606.ENSP00000272317	9606.ENSP00000346067	0	0	0	0	0.901	0.987	0.900	0.263	0.999
RPS27A	RPS21	9606.ENSP00000272317	9606.ENSP00000345957	0	0	0	0	0.972	0.987	0.900	0.358	0.999
RPS27A	RPL26	9606.ENSP00000272317	9606.ENSP00000463784	0	0	0	0	0.970	0.955	0	0.479	0.999
RPS27A	RPL29	9606.ENSP00000272317	9606.ENSP00000418868	0	0	0	0	0.940	0.987	0	0.334	0.999
RPS27A	RPL11	9606.ENSP00000272317	9606.ENSP00000363676	0	0	0	0	0.977	0.995	0	0.483	0.999
RPS27A	RPLP0	9606.ENSP00000272317	9606.ENSP00000449328	0	0	0	0	0.965	0.995	0	0.306	0.999
RPS28	EIF3D	9606.ENSP00000472469	9606.ENSP00000216190	0	0	0	0	0.367	0.838	0.600	0.199	0.962
RPS28	EIF5	9606.ENSP00000472469	9606.ENSP00000216554	0	0	0	0	0.217	0.389	0	0.147	0.557
RPS28	EIF3E	9606.ENSP00000472469	9606.ENSP00000220849	0	0	0	0	0.330	0.860	0.600	0.084	0.961
RPS28	RPL18A	9606.ENSP00000472469	9606.ENSP00000222247	0	0	0	0	0.992	0.987	0.900	0.285	0.999
RPS28	RPL19	9606.ENSP00000472469	9606.ENSP00000225430	0	0	0	0	0.992	0.993	0.900	0.723	0.999
RPS28	RPS12	9606.ENSP00000472469	9606.ENSP00000230050	0.119	0	0	0	0.992	0.995	0.900	0.359	0.999
RPS28	EIF3K	9606.ENSP00000472469	9606.ENSP00000248342	0	0	0	0	0.840	0.822	0.600	0.066	0.987
RPS28	RPS16	9606.ENSP00000472469	9606.ENSP00000251453	0	0	0	0	0.983	0.995	0.900	0.639	0.999
RPS28	DHX29	9606.ENSP00000472469	9606.ENSP00000251636	0	0	0	0	0.053	0.347	0.720	0.053	0.814
RPS28	EIF2S3	9606.ENSP00000472469	9606.ENSP00000253039	0.111	0	0	0	0.354	0.904	0.600	0.251	0.980
RPS28	EIF3G	9606.ENSP00000472469	9606.ENSP00000253108	0	0	0	0	0.899	0.871	0.600	0.144	0.994
RPS28	EIF2S1	9606.ENSP00000472469	9606.ENSP00000256383	0	0	0	0	0.659	0.940	0.600	0.167	0.992
RPS28	RPL35	9606.ENSP00000472469	9606.ENSP00000259469	0	0	0	0	0.985	0.990	0	0.687	0.999
RPS28	EIF3J	9606.ENSP00000472469	9606.ENSP00000261868	0	0	0	0	0.096	0.871	0.600	0.132	0.954
RPS28	RPL8	9606.ENSP00000472469	9606.ENSP00000262584	0	0	0	0	0.992	0.987	0.900	0.604	0.999
RPS28	RPS11	9606.ENSP00000472469	9606.ENSP00000270625	0	0	0	0	0.996	0.990	0.900	0.735	0.999
RPS28	EIF2D	9606.ENSP00000472469	9606.ENSP00000271764	0	0	0	0	0.095	0.822	0	0	0.832
RPS28	RPS27A	9606.ENSP00000472469	9606.ENSP00000272317	0	0	0	0	0.948	0.987	0.900	0.401	0.999
RPS28	RPL37	9606.ENSP00000472469	9606.ENSP00000274242	0	0	0	0	0.892	0.987	0	0.685	0.999
RPS28	DENR	9606.ENSP00000472469	9606.ENSP00000280557	0	0	0	0	0.191	0.871	0	0.048	0.892
RPS28	EIF4A1	9606.ENSP00000472469	9606.ENSP00000293831	0	0	0	0	0.431	0.803	0	0.162	0.898
RPS28	RPS23	9606.ENSP00000472469	9606.ENSP00000296674	0	0	0	0	0.978	0.995	0.900	0.804	0.999
RPS28	RPL15	9606.ENSP00000472469	9606.ENSP00000309334	0	0	0	0	0.977	0.995	0	0.730	0.999
RPS28	RPL38	9606.ENSP00000472469	9606.ENSP00000309830	0	0	0	0	0.971	0.995	0.900	0.779	0.999
RPS28	EIF3C	9606.ENSP00000472469	9606.ENSP00000332604	0	0	0	0	0.356	0.906	0.600	0.101	0.975
RPS28	ZC3H15	9606.ENSP00000472469	9606.ENSP00000338788	0	0	0	0	0.473	0.078	0	0	0.493
RPS28	RPS21	9606.ENSP00000472469	9606.ENSP00000345957	0	0	0	0	0.992	0.995	0.900	0.761	0.999
RPS28	RPLP1	9606.ENSP00000472469	9606.ENSP00000346037	0	0	0	0	0.995	0.987	0	0.631	0.999
RPS28	RPSA	9606.ENSP00000472469	9606.ENSP00000346067	0.047	0	0	0	0.948	0.985	0.900	0.678	0.999
RPS28	RPL22L1	9606.ENSP00000472469	9606.ENSP00000346080	0	0	0	0	0.817	0.787	0	0.438	0.976
RPS28	RPL22	9606.ENSP00000472469	9606.ENSP00000346088	0	0	0	0	0.893	0.987	0	0.619	0.999
RPS28	RPS26	9606.ENSP00000472469	9606.ENSP00000348849	0	0	0	0	0.978	0.990	0.900	0.873	0.999
RPS28	ETF1	9606.ENSP00000472469	9606.ENSP00000353741	0	0	0	0	0.435	0.800	0	0.078	0.886
RPS28	EIF3B	9606.ENSP00000472469	9606.ENSP00000354125	0	0	0	0	0.454	0.884	0.600	0.230	0.978
RPS28	RPL39	9606.ENSP00000472469	9606.ENSP00000355315	0	0	0	0	0.929	0.987	0.900	0.747	0.999
RPS28	EIF3A	9606.ENSP00000472469	9606.ENSP00000358140	0	0	0	0	0.479	0.919	0.600	0.121	0.983
RPS28	MCTS1	9606.ENSP00000472469	9606.ENSP00000360365	0	0	0	0	0.167	0.828	0	0	0.851
RPS28	EIF3I	9606.ENSP00000472469	9606.ENSP00000362688	0	0	0	0	0.749	0.871	0.600	0.079	0.986
RPS28	RPL10A	9606.ENSP00000472469	9606.ENSP00000363018	0	0	0	0	0.991	0.995	0.900	0.663	0.999
RPS28	RPL11	9606.ENSP00000472469	9606.ENSP00000363676	0	0	0	0	0.982	0.995	0.900	0.745	0.999
RPS28	EIF2S2	9606.ENSP00000472469	9606.ENSP00000364119	0	0	0	0	0.244	0.871	0.600	0.156	0.962
RPS28	EIF3CL	9606.ENSP00000472469	9606.ENSP00000370258	0	0	0	0	0.123	0.551	0	0.101	0.615
RPS28	RPL24	9606.ENSP00000472469	9606.ENSP00000377640	0.219	0	0	0	0.952	0.994	0.900	0.482	0.999
RPS28	RPS29	9606.ENSP00000472469	9606.ENSP00000379339	0	0	0.200	0	0.995	0.990	0.900	0.888	0.999
RPS28	RPL31	9606.ENSP00000472469	9606.ENSP00000386717	0	0	0	0	0.979	0.987	0.900	0.863	0.999
RPS28	RPL17	9606.ENSP00000472469	9606.ENSP00000397798	0	0	0	0	0.979	0.982	0	0.251	0.999
RPS28	GSPT1	9606.ENSP00000472469	9606.ENSP00000398131	0	0	0	0	0.219	0.842	0	0.078	0.876
RPS28	RPL9	9606.ENSP00000472469	9606.ENSP00000400467	0	0	0	0	0.989	0.995	0	0.773	0.999
RPS28	RPL6	9606.ENSP00000472469	9606.ENSP00000403172	0	0	0	0	0.989	0.990	0.900	0.459	0.999
RPS28	RPL36A	9606.ENSP00000472469	9606.ENSP00000404375	0	0	0	0	0.755	0.952	0.900	0.289	0.999
RPS28	EIF4G1	9606.ENSP00000472469	9606.ENSP00000416255	0	0	0	0	0.301	0.800	0	0.241	0.884
RPS28	RPL32	9606.ENSP00000472469	9606.ENSP00000416429	0	0	0	0	0.965	0.987	0.900	0.647	0.999
RPS28	RPL29	9606.ENSP00000472469	9606.ENSP00000418868	0	0	0	0	0.979	0.987	0	0.548	0.999
RPS28	RPL35A	9606.ENSP00000472469	9606.ENSP00000419117	0	0	0	0	0.989	0.987	0	0.759	0.999
RPS28	RPL30	9606.ENSP00000472469	9606.ENSP00000428085	0	0	0	0	0.971	0.987	0.900	0.785	0.999
RPS28	RPL26L1	9606.ENSP00000472469	9606.ENSP00000428223	0	0	0	0	0.824	0.789	0	0.468	0.978
RPS28	EIF3H	9606.ENSP00000472469	9606.ENSP00000429931	0	0	0	0	0.389	0.822	0.600	0	0.952
RPS28	EIF3F	9606.ENSP00000472469	9606.ENSP00000431800	0	0	0	0	0.672	0.822	0.600	0.253	0.980
RPS28	EIF3M	9606.ENSP00000472469	9606.ENSP00000436049	0	0	0	0	0.479	0.822	0.600	0	0.959
RPS28	EIF2S3L	9606.ENSP00000472469	9606.ENSP00000445077	0.111	0	0	0	0.108	0.540	0	0.207	0.672
RPS28	RPL18	9606.ENSP00000472469	9606.ENSP00000447001	0	0	0	0	0.964	0.995	0.900	0.847	0.999
RPS28	ENSP00000449026	9606.ENSP00000472469	9606.ENSP00000449026	0	0	0	0	0	0	0.900	0.074	0.903
RPS28	RPLP0	9606.ENSP00000472469	9606.ENSP00000449328	0	0	0	0	0.967	0.987	0	0.357	0.999
RPS28	RPL26	9606.ENSP00000472469	9606.ENSP00000463784	0	0	0	0	0.988	0.955	0	0.793	0.999
RPS28	RPL36	9606.ENSP00000472469	9606.ENSP00000464342	0	0	0	0	0.986	0.995	0.900	0.440	0.999
RPS28	ENSP00000485567	9606.ENSP00000472469	9606.ENSP00000485567	0	0	0	0	0.246	0	0.900	0.074	0.924
RPS28	EIF3L	9606.ENSP00000472469	9606.ENSP00000485663	0	0	0	0	0.217	0.838	0.600	0.050	0.945
RPS29	EIF3D	9606.ENSP00000379339	9606.ENSP00000216190	0	0	0	0	0.499	0.823	0.600	0.042	0.961
RPS29	EIF5	9606.ENSP00000379339	9606.ENSP00000216554	0	0	0	0	0.173	0.389	0	0.098	0.504
RPS29	EIF3E	9606.ENSP00000379339	9606.ENSP00000220849	0	0	0	0	0.513	0.823	0.600	0.165	0.967
RPS29	RPL18A	9606.ENSP00000379339	9606.ENSP00000222247	0	0	0	0	0.995	0.987	0.900	0.530	0.999
RPS29	RPL19	9606.ENSP00000379339	9606.ENSP00000225430	0.219	0	0	0	0.997	0.995	0.900	0.664	0.999
RPS29	RPS12	9606.ENSP00000379339	9606.ENSP00000230050	0.074	0	0	0	0.997	0.989	0.900	0.187	0.999
RPS29	EIF3K	9606.ENSP00000379339	9606.ENSP00000248342	0	0	0	0	0.827	0.823	0.600	0	0.986
RPS29	RPS16	9606.ENSP00000379339	9606.ENSP00000251453	0.135	0	0	0	0.989	0.995	0.900	0.765	0.999
RPS29	DHX29	9606.ENSP00000379339	9606.ENSP00000251636	0	0	0	0	0.048	0.122	0.720	0	0.745
RPS29	EIF2S3	9606.ENSP00000379339	9606.ENSP00000253039	0	0	0	0	0.272	0.863	0.600	0.204	0.964
RPS29	EIF3G	9606.ENSP00000379339	9606.ENSP00000253108	0	0	0	0	0.710	0.871	0.600	0.079	0.984
RPS29	EIF2S1	9606.ENSP00000379339	9606.ENSP00000256383	0	0	0	0	0.617	0.839	0.600	0.067	0.974
RPS29	RPL35	9606.ENSP00000379339	9606.ENSP00000259469	0.219	0	0	0	0.997	0.987	0	0.667	0.999
RPS29	EIF3J	9606.ENSP00000379339	9606.ENSP00000261868	0	0	0	0	0.111	0.871	0.600	0.061	0.951
RPS29	RPL8	9606.ENSP00000379339	9606.ENSP00000262584	0.167	0	0	0	0.992	0.994	0.900	0.669	0.999
RPS29	RPS11	9606.ENSP00000379339	9606.ENSP00000270625	0.219	0	0	0	0.996	0.990	0.900	0.707	0.999
RPS29	EIF2D	9606.ENSP00000379339	9606.ENSP00000271764	0	0	0	0	0.070	0.800	0	0	0.806
RPS29	RPS27A	9606.ENSP00000379339	9606.ENSP00000272317	0	0	0	0	0.975	0.987	0.900	0.456	0.999
RPS29	RPL37	9606.ENSP00000379339	9606.ENSP00000274242	0	0	0	0	0.934	0.987	0	0.732	0.999
RPS29	DENR	9606.ENSP00000379339	9606.ENSP00000280557	0.135	0	0	0	0.093	0.864	0	0	0.884
RPS29	EIF4A1	9606.ENSP00000379339	9606.ENSP00000293831	0	0	0	0	0.314	0.800	0	0.108	0.867
RPS29	RPS23	9606.ENSP00000379339	9606.ENSP00000296674	0.167	0	0	0	0.989	0.995	0.900	0.795	0.999
RPS29	RPL15	9606.ENSP00000379339	9606.ENSP00000309334	0	0	0	0	0.985	0.987	0	0.829	0.999
RPS29	RPL38	9606.ENSP00000379339	9606.ENSP00000309830	0	0	0	0	0.989	0.987	0.900	0.806	0.999
RPS29	EIF3C	9606.ENSP00000379339	9606.ENSP00000332604	0	0	0	0	0.395	0.906	0.600	0.067	0.976
RPS29	ZC3H15	9606.ENSP00000379339	9606.ENSP00000338788	0	0	0	0	0.590	0	0	0	0.590
RPS29	RPS21	9606.ENSP00000379339	9606.ENSP00000345957	0	0	0	0	0.996	0.995	0.900	0.484	0.999
RPS29	RPLP1	9606.ENSP00000379339	9606.ENSP00000346037	0	0	0	0	0.995	0.987	0	0.712	0.999
RPS29	RPSA	9606.ENSP00000379339	9606.ENSP00000346067	0.076	0	0	0	0.936	0.983	0.900	0.652	0.999
RPS29	RPL22L1	9606.ENSP00000379339	9606.ENSP00000346080	0	0	0	0	0.825	0.787	0	0.559	0.982
RPS29	RPL22	9606.ENSP00000379339	9606.ENSP00000346088	0	0	0	0	0.933	0.987	0	0.686	0.999
RPS29	RPS26	9606.ENSP00000379339	9606.ENSP00000348849	0	0	0	0	0.987	0.990	0.900	0.871	0.999
RPS29	ETF1	9606.ENSP00000379339	9606.ENSP00000353741	0	0	0	0	0.309	0.800	0	0.047	0.856
RPS29	EIF3B	9606.ENSP00000379339	9606.ENSP00000354125	0	0	0	0	0.368	0.871	0.600	0.257	0.972
RPS29	RPL39	9606.ENSP00000379339	9606.ENSP00000355315	0	0	0	0	0.979	0.987	0.900	0.755	0.999
RPS29	EIF3A	9606.ENSP00000379339	9606.ENSP00000358140	0	0	0	0	0.366	0.919	0.600	0.169	0.980
RPS29	MCTS1	9606.ENSP00000379339	9606.ENSP00000360365	0	0	0	0	0.095	0.800	0	0	0.811
RPS29	EIF3I	9606.ENSP00000379339	9606.ENSP00000362688	0	0	0	0	0.602	0.871	0.600	0.078	0.978
RPS29	RPL10A	9606.ENSP00000379339	9606.ENSP00000363018	0.167	0	0	0	0.996	0.987	0.900	0.379	0.999
RPS29	RPL11	9606.ENSP00000379339	9606.ENSP00000363676	0.219	0	0	0	0.994	0.987	0.900	0.822	0.999
RPS29	EIF2S2	9606.ENSP00000379339	9606.ENSP00000364119	0	0	0	0	0.180	0.835	0.600	0.078	0.943
RPS29	EIF3CL	9606.ENSP00000379339	9606.ENSP00000370258	0	0	0	0	0.145	0.551	0	0.067	0.610
RPS29	RPL24	9606.ENSP00000379339	9606.ENSP00000377640	0	0	0	0	0.984	0.987	0.900	0.400	0.999
RPS29	EIF2S3L	9606.ENSP00000379339	9606.ENSP00000445077	0	0	0	0	0.108	0.345	0	0.204	0.494
RPS29	TMA7	9606.ENSP00000379339	9606.ENSP00000397843	0	0	0	0	0.758	0	0	0	0.758
RPS29	GSPT1	9606.ENSP00000379339	9606.ENSP00000398131	0	0	0	0	0.135	0.827	0	0	0.844
RPS29	EIF4G1	9606.ENSP00000379339	9606.ENSP00000416255	0	0	0	0	0.308	0.800	0	0.055	0.857
RPS29	ENSP00000449026	9606.ENSP00000379339	9606.ENSP00000449026	0	0	0	0	0	0	0.900	0.334	0.930
RPS29	ENSP00000485567	9606.ENSP00000379339	9606.ENSP00000485567	0	0	0	0	0.338	0	0.900	0.334	0.952
RPS29	EIF3M	9606.ENSP00000379339	9606.ENSP00000436049	0	0	0	0	0.434	0.823	0.600	0.101	0.959
RPS29	EIF3L	9606.ENSP00000379339	9606.ENSP00000485663	0	0	0	0	0.439	0.823	0.600	0.122	0.960
RPS29	EIF3H	9606.ENSP00000379339	9606.ENSP00000429931	0	0	0	0	0.775	0.823	0.600	0	0.982
RPS29	RPL26L1	9606.ENSP00000379339	9606.ENSP00000428223	0.135	0	0	0	0.826	0.848	0	0.501	0.987
RPS29	EIF3F	9606.ENSP00000379339	9606.ENSP00000431800	0	0	0	0	0.872	0.821	0.600	0.185	0.991
RPS29	RPL32	9606.ENSP00000379339	9606.ENSP00000416429	0.219	0	0	0	0.981	0.987	0.900	0.394	0.999
RPS29	RPL9	9606.ENSP00000379339	9606.ENSP00000400467	0.219	0	0	0	0.996	0.990	0	0.796	0.999
RPS29	RPL30	9606.ENSP00000379339	9606.ENSP00000428085	0	0	0	0	0.988	0.995	0.900	0.618	0.999
RPS29	RPS28	9606.ENSP00000379339	9606.ENSP00000472469	0	0	0.200	0	0.995	0.990	0.900	0.888	0.999
RPS29	RPL36	9606.ENSP00000379339	9606.ENSP00000464342	0	0	0	0	0.995	0.987	0.900	0.690	0.999
RPS29	RPL35A	9606.ENSP00000379339	9606.ENSP00000419117	0	0	0	0	0.993	0.987	0	0.860	0.999
RPS29	RPL17	9606.ENSP00000379339	9606.ENSP00000397798	0.111	0	0	0	0.982	0.952	0	0.295	0.999
RPS29	RPL26	9606.ENSP00000379339	9606.ENSP00000463784	0.135	0	0	0	0.996	0.985	0	0.791	0.999
RPS29	RPL29	9606.ENSP00000379339	9606.ENSP00000418868	0	0	0	0	0.986	0.987	0	0.621	0.999
RPS29	RPLP0	9606.ENSP00000379339	9606.ENSP00000449328	0.167	0	0	0	0.989	0.987	0	0.548	0.999
RPS29	RPL31	9606.ENSP00000379339	9606.ENSP00000386717	0	0	0	0	0.987	0.987	0.900	0.857	0.999
RPS29	RPL6	9606.ENSP00000379339	9606.ENSP00000403172	0.135	0	0	0	0.988	0.987	0.900	0.749	0.999
RPS29	RPL36A	9606.ENSP00000379339	9606.ENSP00000404375	0	0	0	0	0.800	0.952	0.900	0.555	0.999
RPS29	RPL18	9606.ENSP00000379339	9606.ENSP00000447001	0	0	0	0	0.928	0.987	0.900	0.794	0.999
RPSA	EIF3D	9606.ENSP00000346067	9606.ENSP00000216190	0	0	0	0	0.648	0.828	0.600	0.140	0.976
RPSA	EIF5	9606.ENSP00000346067	9606.ENSP00000216554	0	0	0	0	0.210	0.388	0	0.292	0.627
